time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW]
1451629418,0.342083333,0.389866667,0.342083333,0.03435,0.023333333,0.065833333,0.10525,0.00505,0.0068,0.012783333,0.0008,0.0000333,0,0.027616667,0.001033333,0.004166667,0.001683333
1451629419,0.33725,0.46465,0.33725,0.10725,0.0199,0.066183333,0.10475,0.004983333,0.00675,0.01275,0.0008,0.0000833,0.0000167,0.027716667,0.001,0.004166667,0.001666667
1451629420,0.381316667,0.42495,0.381316667,0.116316667,0.019866667,0.06615,0.103983333,0.004966667,0.00675,0.0127,0.0008,0.00005,0,0.0276,0.001016667,0.004166667,0.001616667
1451629421,0.519133333,0.284416667,0.519133333,0.116333333,0.019833333,0.066833333,0.104616667,0.00535,0.006716667,0.012733333,0.000816667,0.0001,0,0.027566667,0.001016667,0.004116667,0.0016
1451629422,0.34825,0.457283333,0.34825,0.116283333,0.019883333,0.066183333,0.104366667,0.004966667,0.006716667,0.012733333,0.000833333,0.0001,0,0.02775,0.001,0.004166667,0.001583333
1451629423,0.517366667,0.4005,0.517366667,0.116133333,0.020083333,0.161966667,0.103283333,0.005,0.006933333,0.012833333,0.0008,0.00005,0.0000333,0.02775,0.001016667,0.004166667,0.001633333
1451629424,0.64125,0.4345,0.64125,0.106166667,0.020416667,0.304233333,0.103516667,0.0051,0.006933333,0.01295,0.000783333,0.0000167,0.0000333,0.027683333,0.001,0.004166667,0.001533333
1451629425,0.960066667,0.506283333,0.960066667,0.036516667,0.021383333,0.70135,0.1035,0.00535,0.0071,0.013316667,0.0007,0.000283333,0.0000167,0.027566667,0.001,0.00415,0.001533333
1451629426,1.020383333,0.445783333,1.020383333,0.040616667,0.021333333,0.697383333,0.102966667,0.005766667,0.00715,0.013266667,0.000716667,0.000283333,0.0000167,0.027733333,0.001,0.00415,0.0015
1451629427,1.00255,0.51315,1.00255,0.110283333,0.076366667,0.635566667,0.10305,0.005233333,0.00725,0.013066667,0.0007,0.00015,0.0000167,0.0277,0.001,0.00415,0.0016
1451629428,0.923583333,0.504616667,0.923583333,0.0745,0.0911,0.58245,0.102983333,0.005183333,0.00705,0.01305,0.000716667,0.000166667,0.0000167,0.027733333,0.000983333,0.00415,0.001583333
1451629429,1.555483333,0.509533333,1.555483333,0.67235,0.480416667,0.2846,0.10675,0.004316667,0.00635,0.011583333,0.00085,0.000716667,0.0000167,0.027383333,0.001,0.004033333,0.001533333
1451629430,2.252116667,0.253433333,2.252116667,1.334033333,0.5007,0.073583333,0.10745,0.003716667,0.00585,0.010666667,0.00095,0.001333333,0,0.0272,0.001066667,0.00395,0.001633333
1451629431,1.8612,0.4573,1.8612,1.33905,0.454183333,0.074433333,0.106383333,0.004133333,0.005866667,0.010816667,0.000883333,0.001316667,0.0000167,0.026933333,0.001016667,0.004,0.001616667
1451629432,1.562133333,0.55495,1.562133333,1.343516667,0.3539,0.073633333,0.1065,0.003783333,0.00585,0.010983333,0.000866667,0.0013,0.0000167,0.026566667,0.001,0.004,0.001483333
1451629433,1.26085,0.5461,1.26085,1.348783333,0.017866667,0.074166667,0.106116667,0.004033333,0.00635,0.01145,0.000833333,0.001166667,0,0.0268,0.001,0.004016667,0.00145
1451629434,1.50895,0.297216667,1.50895,1.342933333,0.017833333,0.085283333,0.1061,0.004033333,0.0061,0.011433333,0.000833333,0.0011,0,0.026466667,0.001,0.003983333,0.00135
1451629435,1.568133333,0.2248,1.568133333,1.341466667,0.01785,0.0746,0.10725,0.004033333,0.0061,0.011483333,0.00085,0.00115,0,0.026733333,0.001016667,0.004016667,0.0015
1451629436,1.5945,0.197266667,1.5945,1.34175,0.017833333,0.073966667,0.1064,0.004433333,0.006116667,0.011466667,0.00085,0.00115,0.0000333,0.02675,0.001016667,0.004,0.001516667
1451629437,1.564016667,0.22515,1.564016667,1.341383333,0.017833333,0.07445,0.1053,0.00405,0.0061,0.011466667,0.00085,0.00115,0,0.026783333,0.001033333,0.004016667,0.001433333
1451629438,1.519416667,0.262483333,1.519416667,1.340883333,0.017816667,0.071266667,0.1066,0.004033333,0.006233333,0.011466667,0.000866667,0.00115,0.0000167,0.0267,0.001016667,0.004016667,0.001416667
1451629439,1.603133333,0.181833333,1.603133333,1.34175,0.017833333,0.073883333,0.106483333,0.00405,0.006066667,0.01145,0.000833333,0.001133333,0.0000167,0.02675,0.001033333,0.004016667,0.001466667
1451629440,1.604816667,0.175783333,1.604816667,1.340933333,0.017833333,0.071983333,0.1067,0.004033333,0.006066667,0.01145,0.00085,0.001166667,0.0000333,0.026733333,0.001033333,0.004,0.001483333
1451629441,1.5309,0.239566667,1.5309,1.34205,0.01785,0.074516667,0.1061,0.00445,0.00615,0.011483333,0.000833333,0.001133333,0,0.026833333,0.001033333,0.00405,0.00155
1451629442,1.47975,0.220866667,1.47975,1.341783333,0.017816667,0.073283333,0.100516667,0.00405,0.006066667,0.011433333,0.000866667,0.001116667,0.0000167,0.0269,0.001033333,0.00415,0.001516667
1451629443,1.553766667,0.2035,1.553766667,1.34135,0.075766667,0.074266667,0.101916667,0.004033333,0.0061,0.011383333,0.000883333,0.001183333,0,0.027016667,0.001033333,0.004166667,0.001483333
1451629444,1.595316667,0.17195,1.595316667,1.34175,0.091966667,0.07425,0.0946,0.004016667,0.006066667,0.01135,0.000883333,0.001166667,0.0000167,0.026966667,0.001033333,0.00415,0.0015
1451629445,1.899983333,0.186566667,1.899983333,1.333566667,0.495533333,0.07495,0.041383333,0.00375,0.005783333,0.010716667,0.000916667,0.0013,0.0000167,0.026833333,0.001033333,0.004133333,0.001533333
1451629446,1.885166667,0.206233333,1.885166667,1.332,0.503116667,0.074116667,0.0414,0.003766667,0.005766667,0.010683333,0.000883333,0.0013,0.0000167,0.0266,0.00105,0.004133333,0.001483333
1451629447,1.439433333,0.21725,1.439433333,0.877783333,0.500083333,0.070533333,0.041216667,0.004083333,0.006,0.011216667,0.000866667,0.001,0.0000333,0.026783333,0.001033333,0.00415,0.001516667
1451629448,0.5909,0.214916667,0.5909,0.000333333,0.496116667,0.063916667,0.04095,0.004716667,0.006516667,0.012216667,0.00075,0.000383333,0.0000167,0.027016667,0.001,0.004183333,0.001433333
1451629449,0.585933333,0.190666667,0.585933333,0.000366667,0.46365,0.066066667,0.040833333,0.0047,0.00655,0.012283333,0.000766667,0.000316667,0.0000167,0.0272,0.001,0.004166667,0.001583333
1451629450,0.520933333,0.24745,0.520933333,0.0028,0.44795,0.065666667,0.040766667,0.004766667,0.006516667,0.012283333,0.000766667,0.000333333,0.0000167,0.0272,0.001,0.004183333,0.001533333
1451629451,0.22435,0.190733333,0.22435,0.021733333,0.064783333,0.066483333,0.040616667,0.005016667,0.006766667,0.012833333,0.000716667,0.00005,0,0.027333333,0.001,0.0042,0.001583333
1451629452,0.1311,0.22555,0.1311,0.003616667,0.020216667,0.0658,0.040583333,0.005066667,0.006733333,0.012883333,0.000716667,0,0.0000167,0.027266667,0.001,0.0042,0.0015
1451629453,0.0926,0.260116667,0.0926,0.0006,0.020233333,0.065783333,0.0406,0.005066667,0.006816667,0.0129,0.000733333,0.00005,0,0.027266667,0.001,0.0042,0.001516667
1451629454,0.201816667,0.148183333,0.201816667,0.000616667,0.020216667,0.064783333,0.040566667,0.005083333,0.006733333,0.0129,0.0007,0.0000167,0.0000167,0.027416667,0.001,0.004183333,0.00155
1451629455,0.210133333,0.141933333,0.210133333,0.000616667,0.0202,0.066566667,0.04055,0.005083333,0.0068,0.0129,0.0007,0.0000167,0,0.027316667,0.001,0.0042,0.001533333
1451629456,0.2063,0.143883333,0.2063,0.000633333,0.020166667,0.066583333,0.040583333,0.005083333,0.00675,0.012866667,0.000733333,0.0000333,0.0000167,0.027233333,0.001,0.004166667,0.00155
1451629457,0.199666667,0.15085,0.199666667,0.0006,0.020166667,0.0657,0.040583333,0.005066667,0.0071,0.01285,0.000716667,0.0000333,0.0000167,0.027283333,0.000983333,0.004183333,0.001466667
1451629458,0.175583333,0.174566667,0.175583333,0.000633333,0.020133333,0.064483333,0.040616667,0.005066667,0.006766667,0.012883333,0.00075,0.0000333,0,0.027233333,0.001,0.004183333,0.001533333
1451629459,0.1732,0.17685,0.1732,0.000616667,0.02015,0.065966667,0.040566667,0.005083333,0.006783333,0.012866667,0.0007,0.0000167,0.0000167,0.027266667,0.001,0.004183333,0.0015
1451629460,0.1397,0.212583333,0.1397,0.000616667,0.020133333,0.0661,0.040533333,0.00505,0.006983333,0.012833333,0.000683333,0.0000167,0.0000333,0.027166667,0.001,0.004166667,0.001516667
1451629461,0.15875,0.212316667,0.15875,0.003866667,0.0364,0.066383333,0.04055,0.005083333,0.00675,0.012833333,0.000716667,0.0000167,0.0000167,0.0272,0.000983333,0.004183333,0.001483333
1451629462,0.253183333,0.215866667,0.253183333,0.032516667,0.11095,0.064966667,0.040583333,0.004966667,0.00665,0.012683333,0.000716667,0.0000667,0,0.027216667,0.001,0.004183333,0.001483333
1451629463,0.468616667,0.1665,0.468616667,0.000133333,0.31365,0.065366667,0.0407,0.004833333,0.0068,0.012433333,0.000733333,0.000233333,0.0000167,0.027166667,0.001,0.004166667,0.0015
1451629464,0.651866667,0.157683333,0.651866667,0.0000167,0.4974,0.064016667,0.040883333,0.0047,0.006583333,0.012166667,0.000783333,0.000366667,0.0000167,0.027083333,0.001016667,0.004183333,0.001516667
1451629465,0.668616667,0.143016667,0.668616667,0.0000333,0.495833333,0.0666,0.04085,0.0047,0.006483333,0.012216667,0.00075,0.000366667,0.0000167,0.027116667,0.001016667,0.004166667,0.00145
1451629466,0.669933333,0.1408,0.669933333,0.0000333,0.49425,0.06635,0.04085,0.004716667,0.006516667,0.012216667,0.000766667,0.000366667,0.0000167,0.0273,0.001016667,0.00415,0.00155
1451629467,1.197083333,0.143833333,1.197083333,0.0000333,0.486283333,0.065233333,0.040816667,0.0047,0.006683333,0.012133333,0.000816667,0.00035,0.0000167,0.027383333,0.547283333,0.004166667,0.001616667
1451629468,2.17355,0.1794,2.17355,0.0000167,0.493666667,0.064666667,0.040666667,0.0047,0.006516667,0.01205,0.00085,0.000316667,0.0000167,0.027433333,1.603766667,0.004166667,0.001583333
1451629469,1.9289,0.1526,1.9289,0.0000833,0.407316667,0.0651,0.04055,0.004766667,0.0068,0.012233333,0.00085,0.00025,0,0.027316667,1.40675,0.004166667,0.001533333
1451629470,0.31815,0.150366667,0.31815,0.000233333,0.153066667,0.064783333,0.0405,0.004983333,0.006683333,0.012733333,0.000766667,0.0000833,0,0.0272,0.001,0.004183333,0.001483333
1451629471,0.321416667,0.149433333,0.321416667,0.000216667,0.152833333,0.066666667,0.040516667,0.004983333,0.006633333,0.012716667,0.000733333,0.0000833,0.0000167,0.026983333,0.001,0.0042,0.001466667
1451629472,0.3166,0.150333333,0.3166,0.000233333,0.153066667,0.064966667,0.040533333,0.004983333,0.006583333,0.01275,0.000766667,0.0001,0,0.027183333,0.001,0.004183333,0.001566667
1451629473,0.319266667,0.150833333,0.319266667,0.000233333,0.1531,0.06635,0.0405,0.005,0.00655,0.012716667,0.000733333,0.0000833,0,0.02715,0.001,0.0042,0.001516667
1451629474,0.31505,0.1541,0.31505,0.000233333,0.153416667,0.06405,0.040533333,0.005,0.00675,0.012766667,0.00075,0.0000833,0.0000167,0.027483333,0.001,0.0042,0.001566667
1451629475,0.31835,0.153566667,0.31835,0.000233333,0.153416667,0.06705,0.040533333,0.005,0.006716667,0.01275,0.00075,0.0001,0,0.0274,0.001,0.0042,0.001516667
1451629476,0.277816667,0.15725,0.277816667,0.00025,0.1534,0.0656,0.040533333,0.005016667,0.006616667,0.012766667,0.00075,0.0000667,0,0.027183333,0.001,0.0042,0.001483333
1451629477,0.829733333,0.162666667,0.829733333,0.000233333,0.15315,0.065966667,0.040233333,0.005183333,0.0067,0.0127,0.000966667,0.00015,0,0.0294,0.001,0.0051,0.00165
1451629478,0.78565,0.166033333,0.78565,0.00025,0.153033333,0.06495,0.040316667,0.005133333,0.00665,0.012716667,0.000916667,0.0000833,0,0.029033333,0.001,0.00495,0.001616667
1451629479,0.341116667,0.172183333,0.341116667,0.0002,0.239216667,0.065783333,0.040566667,0.004966667,0.0067,0.012633333,0.000766667,0.0000833,0.0000333,0.027233333,0.001,0.0042,0.001433333
1451629480,0.919766667,0.17925,0.919766667,0.000183333,0.2333,0.064066667,0.070116667,0.004666667,0.006666667,0.012516667,0.001416667,0.586616667,0.0000167,0.0269,0.000983333,0.004166667,0.0014
1451629481,0.88545,0.1826,0.88545,0.0002,0.222383333,0.0653,0.134883333,0.004666667,0.006616667,0.01255,0.00135,0.501383333,0.0000167,0.02695,0.001,0.004183333,0.001466667
1451629482,0.906833333,0.16095,0.906833333,0.0000667,0.6068,0.065566667,0.14095,0.004516667,0.0065,0.012033333,0.000916667,0.115133333,0.0000167,0.0269,0.001,0.00415,0.001466667
1451629483,0.854983333,0.144016667,0.854983333,0.0000833,0.630483333,0.061283333,0.137416667,0.004566667,0.006366667,0.012066667,0.00085,0.030966667,0.0000167,0.026866667,0.001016667,0.004166667,0.001433333
1451629484,0.90715,0.129566667,0.90715,0.0000667,0.629066667,0.064983333,0.130833333,0.00455,0.006533333,0.012066667,0.000883333,0.07285,0.0000167,0.026866667,0.001016667,0.004183333,0.001433333
1451629485,0.881266667,0.1202,0.881266667,0.0000667,0.588033333,0.065783333,0.127433333,0.004583333,0.00645,0.0121,0.0009,0.04575,0.0000167,0.026866667,0.001016667,0.004166667,0.001433333
1451629486,1.925916667,0.118416667,1.925916667,0.0000167,0.546183333,0.066333333,0.144533333,0.018883333,0.0068,0.011983333,0.001666667,0.634433333,0.0000167,0.02795,0.001066667,0.004083333,0.0016
1451629487,1.998,0.123816667,1.998,0.000216667,0.153516667,0.0648,0.153366667,0.004716667,0.006866667,0.012483333,0.0016,0.618816667,0.0000167,0.027633333,0.609766667,0.004116667,0.0015
1451629488,3.44925,0.134883333,3.44925,0.000333333,0.916033333,0.064916667,0.15245,0.00425,0.006216667,0.011316667,0.00145,0.346733333,0.0000167,0.027883333,1.5963,0.004066667,0.00155
1451629489,3.083066667,0.144033333,3.083066667,0.00075,1.524783333,0.06405,0.152716667,0.0039,0.005883333,0.010633333,0.001266667,0.170483333,0,0.027766667,0.7593,0.004066667,0.00155
1451629490,2.23455,0.159616667,2.23455,0.000766667,1.527016667,0.06565,0.150266667,0.00395,0.0059,0.010716667,0.001166667,0.08495,0,0.02775,0.001033333,0.004083333,0.00165
1451629491,2.2044,0.155216667,2.2044,0.00075,1.51945,0.06555,0.149733333,0.00395,0.006016667,0.01075,0.001116667,0.048933333,0,0.027633333,0.001083333,0.0041,0.001583333
1451629492,2.095216667,0.16775,2.095216667,0.000716667,1.4562,0.065333333,0.145216667,0.004016667,0.006133333,0.010816667,0.001066667,0.03955,0,0.027716667,0.001083333,0.004083333,0.00155
1451629493,1.407233333,0.1805,1.407233333,0.0000333,0.529433333,0.065316667,0.143616667,0.004716667,0.0066,0.012066667,0.001116667,0.1006,0.0000167,0.028133333,0.001066667,0.004083333,0.001566667
1451629494,1.106166667,0.161016667,1.106166667,0.0000333,0.24345,0.064933333,0.1446,0.015666667,0.006633333,0.01245,0.001133333,0.19035,0.0000167,0.02795,0.00105,0.0041,0.001633333
1451629495,0.933833333,0.16245,0.933833333,0.0000833,0.242766667,0.066966667,0.143366667,0.02005,0.00655,0.012483333,0.00085,0.00005,0.0000333,0.027916667,0.00105,0.004116667,0.0016
1451629496,1.167333333,0.171016667,1.167333333,0.00005,0.191016667,0.066916667,0.142,0.1492,0.006733333,0.012516667,0.0006,0.0001,0,0.0283,0.001016667,0.004083333,0.001616667
1451629497,0.86305,0.285716667,0.86305,0.00005,0.138516667,0.062266667,0.14225,0.140433333,0.006766667,0.012583333,0.000566667,0.0000833,0,0.028,0.001,0.004116667,0.001566667
1451629498,1.109216667,0.2478,1.109216667,0.000166667,0.328916667,0.06305,0.142066667,0.138783333,0.00655,0.012266667,0.0006,0,0,0.027966667,0.00105,0.0041,0.001483333
1451629499,1.321466667,0.280183333,1.321466667,0.000283333,0.492283333,0.0659,0.142433333,0.137516667,0.00655,0.01205,0.000633333,0.0001,0,0.028183333,0.001083333,0.0041,0.001583333
1451629500,1.05355,0.388266667,1.05355,0.00025,0.445266667,0.065966667,0.14195,0.1368,0.006466667,0.01215,0.000616667,0.000116667,0.0000167,0.02785,0.001016667,0.0041,0.001516667
1451629501,0.943733333,0.339733333,0.943733333,0.000183333,0.343983333,0.066266667,0.142966667,0.1364,0.006766667,0.012266667,0.00055,0.0000667,0,0.0278,0.001033333,0.004116667,0.001566667
1451629502,0.907333333,0.270966667,0.907333333,0,0.020033333,0.0666,0.140733333,0.1359,0.006733333,0.01275,0.000583333,0.000183333,0.0000167,0.02835,0.001033333,0.0041,0.001633333
1451629503,0.637716667,0.412966667,0.637716667,0.0000167,0.02005,0.065916667,0.140783333,0.135433333,0.006716667,0.0128,0.000566667,0.000166667,0,0.0282,0.001,0.004133333,0.001616667
1451629504,0.78425,0.26195,0.78425,0,0.020083333,0.0652,0.141016667,0.135,0.0067,0.012816667,0.00055,0.000133333,0.0000167,0.02825,0.001033333,0.004133333,0.00155
1451629505,0.490083333,0.418416667,0.490083333,0.0000167,0.020066667,0.06665,0.14185,0.1348,0.006666667,0.0128,0.000483333,0.0001,0.0000167,0.02775,0.001016667,0.00415,0.00155
1451629506,0.715216667,0.206883333,0.715216667,0.0000167,0.0759,0.067016667,0.140033333,0.134516667,0.006783333,0.012783333,0.000533333,0.0000667,0,0.027883333,0.001,0.00415,0.001566667
1451629507,0.630383333,0.292783333,0.630383333,0.0000333,0.090416667,0.0649,0.1416,0.134183333,0.006733333,0.01275,0.000516667,0.0000667,0,0.027783333,0.001016667,0.00415,0.001533333
1451629508,0.878516667,0.40765,0.878516667,0.00025,0.476583333,0.0655,0.141083333,0.133466667,0.006466667,0.012216667,0.000533333,0.000166667,0.0000167,0.027683333,0.001,0.004166667,0.001533333
1451629509,0.7525,0.365283333,0.7525,0.0003,0.495733333,0.064866667,0.142916667,0.133083333,0.00645,0.012183333,0.000483333,0.000266667,0.0000167,0.027366667,0.001016667,0.004166667,0.001566667
1451629510,0.6516,0.460883333,0.6516,0.000266667,0.49425,0.065933333,0.141433333,0.1328,0.006533333,0.012233333,0.000466667,0.00025,0,0.027333333,0.001033333,0.004183333,0.001533333
1451629511,0.9059,0.3083,0.9059,0.000266667,0.492583333,0.0665,0.141216667,0.13265,0.0066,0.012233333,0.000533333,0.0002,0,0.027533333,0.001016667,0.004166667,0.001583333
1451629512,0.9936,0.2009,0.9936,0.00025,0.460633333,0.06545,0.141866667,0.132433333,0.006616667,0.012266667,0.000533333,0.000216667,0.0000167,0.027616667,0.001016667,0.004166667,0.001566667
1451629513,0.74065,0.442883333,0.74065,0.00025,0.444733333,0.06435,0.141783333,0.13225,0.006533333,0.0123,0.000516667,0.000166667,0.0000167,0.027633333,0.001,0.004166667,0.001616667
1451629514,0.385966667,0.44225,0.385966667,0,0.05985,0.06615,0.14075,0.1304,0.006733333,0.01285,0.000483333,0.0000333,0.0000167,0.027716667,0.001,0.004183333,0.0015
1451629515,0.328,0.4366,0.328,0,0.020366667,0.065516667,0.1362,0.12685,0.006833333,0.012883333,0.0005,0.0001,0,0.027733333,0.001,0.0042,0.001583333
1451629516,0.29595,0.4392,0.29595,0,0.02035,0.0674,0.12495,0.125166667,0.007,0.0129,0.000466667,0.0000833,0.0000167,0.0276,0.001,0.004183333,0.001616667
